bulğuçı,3,بولغوچې,1
keligli-turur,3,کلیگلی تورور,1
bolğuka,3,بۏلغوقا,1
uzar,3,اوزار,1
erende,3,ارنده,1
erdemlig,3,اردملیگ,1
muñadur,3,موڭادور,1
kurın,3,قورېن,1
kopmış,3,قۏپمېش,1
siñse,3,سیڭسه,1
tegimsiz,3,تیگیمسیز,1
yazukı,3,یازوقې,1
tıñladım,3,تېڭلادېم,1
begiñke,3,بگیڭکه,1
basınma,3,باسېنما,1
uktı,3,اوقتې,1
adakı,3,آداقې,1
egse,3,ایگسه,1
münüñ,3,مۆنۆڭ,1
yorırlar,3,یۏرېرلار,1
talular,3,تالولار,1
borka,3,بۏرقا,1
tezig,3,تزیگ,1
irer,3,ایرر,1
ayada,3,آیادا,1
korı,3,قۏرې,1
sakınmış,3,ساقېنمېش,1
yıramış,3,یېرامېش,1
bedüyür,3,بدۆیۆر,1
ağsa,3,آغسا,1
çawlanur,3,چاولانور,1
bamağıl,3,باماغېل,1
burcı,3,بورجې,1
arturur,3,آرتورور,1
unıtur,3,اونېتور,1
ewürmez,3,ائوۆرمز,1
irikti,3,ایریکتی,1
oldurur,3,اۏلدورور,1
arslanka,3,آرسلانقا,1
okşar,3,اۏقشار,1
keser,3,کَسَر,1
negüni,3,نه‌گۆنی,1
soluñdın,3,سۏلوڭدېن,1
emitmez,3,امیتمز,1
emitse,3,امیتسه,1
açır,3,آچېر,1
barkın,3,بارقېن,1
tédüküm,3,تیدۆکۆم,1
tepremez,3,تپره‌مز,1
emgep,3,امگه‌پ,1
tapnayın,3,تاپنایېن,1
atlığı,3,آتلېغې,1
bedümiş,3,بدۆمیش,1
sewinçim,3,سئوینچیم,1
yarağsızlarığ,3,یاراغسېزلارېغ,1
kolmaz,3,قۏلماز,1
katı,3,قاتې,1
süt,3,سۆت,1
buzulmaz,3,بوزولماز,1
yiter,3,ییتر,1
yarlıkadı,3,یارلېقادې,1
kıldaçı,3,قېلداچې,1
ağış,3,آغېش,1
basınçak,3,باسېنچاق,1
körnür,3,کؤرنۆر,1
tamu,3,تامو,1
tileyin,3,تیله‌یین,1
sözüñke,3,سؤزۆڭکه,1
aka,3,آقا,1
tapğun,3,تاپغون,1
yitrür,3,ییترۆر,1
özneme,3,اؤزنه‌مه,1
öyük,3,اؤیۆک,1
söz-turur,3,سؤز تورور,1
sözlemegü,3,سؤزله‌مه‌گۆ,1
tüşürse,3,تۆشۆرسه,1
üküşi,3,اۆکۆشی,1
sözlep,3,سؤزله‌پ,1
tıñlağu,3,تېڭلاغو,1
ukuldı,3,اوقولدې,1
teprenigli,3,تپره‌نیگلی,1
karıp,3,قارېپ,1
mâl,3,مال,1
karıştı,3,قارېشتې,1
tegşürüldi,3,تگشۆرۆلدی,1
töşekke,3,تؤشککه,1
bérdiler,3,بیردیلر,1
cülâb,3,جۆلاب,0
hâlin,3,حالېن,1
igiñ,3,ایگیڭ,1
irildi,3,ایریلدی,1
adrılur-men,3,آدرېلور من,1
sizik,3,سیزیک,1
ınançsız,3,اېنانچسېز,1
bütme,3,بۆتمه,1
yérim,3,ییریم,1
yazuklarka,3,یازوقلارقا,1
çökürme,3,چؤکۆرمه,1
şifâ,3,شفا,1
yégitlikni,3,ییگیتلیکنی,1
küremiş,3,کۆره‌میش,1
buğrağu,3,بوغراغو,1
yazuksuz,3,یازوقسوز,1
körgeli,3,کؤرگه‌لی,1
katığrak,3,قاتېغراق,1
uçı,3,اوچې,1
bulunmaz,3,بولونماز,1
itümez,3,ایتۆمز,1
akıttı,3,آقېتتې,1
etin,3,ائتین,1
awındım,3,آوېندېم,1
özümke,3,اؤزۆمکه,1
itilmez,3,ایتیلمز,1
kişim,3,کیشیم,1
ataka,3,آتاقا,1
okıdıñ,3,اۏقېدېڭ,1
ögrenü,3,اؤگره‌نۆ,1
çâreˆ,3,چاره,1
ülegil,3,اۆله‌گیل,1
tirigler,3,تیریگلر,1
ukulmış,3,اوقولمېش,1
kata,3,قاتا,1
yép,3,ییپ,1
kodmadı,3,قۏدمادې,1
yığla,3,یېغلا,1
tözüg,3,تؤزۆگ,1
igdür,3,ایگدۆر,1
isizdin,3,ایسیزدین,1
yığa,3,یېغا,1
‘inâyet,3,عنایت,1
dünyâdın,3,دۆنیادېن,1
yorıkıñ,3,یۏرېقېڭ,1
bedütme,3,بدۆتمه,1
tirildim,3,تیریلدیم,1
tire,3,تیره,1
bilmedi,3,بیلمه‌دی,1
eñiñ,3,ایڭیڭ,1
içinde-turur,3,ایچینده تورور,1
kılklığ,3,قېلقلېغ,1
erejlig,3,ارژلیگ,1
könilikte,3,کؤنیلیکته,1
bütülmiş,3,بۆتۆلمیش,1
tepsemegil,3,تپسه‌مه‌گیل,1
muñ,3,موڭ,1
közüñni,3,کؤزۆڭنی,1
körmese,3,کؤرمه‌سه,1
öwkeñ,3,اؤوکڭ,1
seriñen,3,سریڭن,1
kirişke,3,کیریشکه,1
fesâdka,3,فسادقا,1
kılıktın,3,قېلېقتېن,1
törütür,3,تؤرۆتۆر,1
umunç,3,اومونچ,1
itiñil,3,ایتیڭیل,1
kelmez,3,کلمز,1
küwezlenme,3,کۆوه‌زلنمه,1
teggü,3,تیگگۆ,1
iletür,3,ایلتۆر,1
kurıtur,3,قورېتور,1
kopursa,3,قۏپورسا,1
keçürdüñ,3,کئچۆردۆڭ,1
suyurka,3,سویورقا,1
kanmaz,3,قانماز,1
eñi,3,اڭی,1
kölike,3,کؤلیکه,1
yığın,3,یېغېن,1
beglikin,3,بگلیکین,1
azuk,3,آزوق,1
yığaç,3,یېغاچ,1
miñü,3,میڭۆ,1
sakınğıl,3,ساقېنغېل,1
tapla,3,تاپلا,1
ağız,3,آغېز,1
hasım,3,خصم,1
fesâddın,3,فساددېن,1
yüdürdi,3,یۆدۆردی,1
sürgen,3,سۆرگن,1
dünyâda,3,دۆنیادا,1
köçgü,3,کؤچگۆ,1
yatur-men,3,یاتور من,1
tiş,3,تیش,1
yaşap,3,یاشاپ,1
hakıñ,3,حقیڭ,1
aşa,3,آشا,1
yalwara,3,یالوارا,1
hâcetim,3,حاجتیم,1
bulsu,3,بولسو,1
ögret,3,اؤگره‌ت,1
kötrür,3,کؤترۆر,1
saça,3,ساچا,1
bağır,3,باغېر,1
yağuma,3,یاغوما,1
usındın,3,اوسېندېن,1
ewiñ,3,ائویڭ,1
kögsin,3,کؤگسین,1
köñülni,3,کؤڭۆلنی,1
iwit,3,ایویت,1
igdiş,3,ایگدیش,1
tirigle,3,تیریگله,1
pendi,3,پندی,1
katığlandı,3,قاتېغلاندې,1
dirîğâ,3,دریغا,1
bütürgü,3,بۆتۆرگۆ,1
yarağlı,3,یاراغلې,1
bedüki,3,بدۆکی,1
yağudı,3,یاغودې,1
oñardı,3,اۏڭاردې,1
itlü,3,ایتلۆ,1
bolğusı,3,بۏلغوسې,1
toğan,3,تۏغان,1
yimiş,3,ییمیش,1
tıdığlı,3,تېدېغلې,1
üçegü,3,اۆچه‌گۆ,1
du‘ân,3,دعان,1
taşığ,3,تاشېغ,1
kodkısı,3,قۏدقېسې,1
ukuşluğka,3,اوقوشلوغقا,1
emanet,3,امانت,1
tiriglikte,3,تیریگلیکته,1
kümüşke,3,کۆمۆشکه,1
oğlanın,3,اۏغلانېن,1
teñizke,3,تیڭیزکه,1
egni,3,اگنی,1
açğu,3,آچغو,1
basınç,3,باسېنچ,1
süzüldi,3,سۆزۆلدی,1
bilmişe,3,بیلمیشه,1
awınçı,3,آوېنچې,1
teprenürke,3,تپره‌نۆرکه,1
kişilerke,3,کیشیلرکه,1
sewmezin,3,سئومزین,1
savâb,3,صواب,1
hatâ,3,خطا,1
yençse,3,یئنچسه,1
kanat,3,قانات,1
beg-turur,3,بگ تورور,1
büter-men,3,بۆتر من,1
urun,3,اورون,1
kurç,3,قورچ,1
toñ,3,تۏڭ,1
işledi,3,ایشله‌دی,1
igiñe,3,ایگیڭه,1
kedgüsi,3,کدگۆسی,1
üdür,3,اۆدۆر,1
sukka,3,سوققا,1
kamı,3,قامې,1
tegürmez,3,تیگۆرمز,1
ulağlı,3,اولاغلې,1
toru,3,تۏرو,1
bağışla,3,باغېشلا,1
yetür,3,یئتۆر,1
tiren,3,تیرن,1
çawluğ,3,چاولوغ,1
ersigliki,3,ارسیگلیکی,1
söziñe,3,سؤزیڭه,1
azıtur,3,آزېتور,1
tumlıtur,3,توملېتور,1
isinür,3,ایسینۆر,1
himmeti,3,همّتی,1
tutrukı,3,توتروقې,1
sewinse,3,سئوینسه,1
basumaz,3,باسوماز,1
sakçı,3,ساقچې,1
telimrek,3,تلیمره‌ک,1
sora,3,سۏرا,1
bassa,3,باسسا,1
yitürse,3,ییتۆرسه,1
ötler,3,اؤتلر,1
süñük,3,سۆڭۆک,1
bütmez,3,بۆتمز,1
seçer,3,سئچر,1
bitir,3,بیتیر,1
awıtur,3,آوېتور,1
bayuğay,3,بایوغای,1
bedütse,3,بدۆتسه,1
içürse,3,ایچۆرسه,1
kögüzlüg,3,کؤگۆزلۆگ,1
unıtsa,3,اونېتسا,1
korkar,3,قۏرقار,1
uwutı,3,اوووتې,1
urşu,3,اورشو,1
isizlerke,3,ایسیزلرکه,1
süsi,3,سۆسی,1
yüdürmegü,3,یۆدۆرمه‌گۆ,1
titimlig,3,تیتیملیگ,1
öçi,3,اؤچی,1
usuz,3,اوسوز,1
yarağçı,3,یاراغچې,1
ınançlığ,3,اېنانچلېغ,1
kavli,3,قاولی,1
iglep,3,ایگله‌پ,1
tutuzmış,3,توتوزمېش,1
artak,3,آرتاق,1
üdürgü,3,اۆدۆرگۆ,1
yortuğ,3,یۏرتوغ,1
katığlañu,3,قاتېغلاڭو,1
teñlese,3,تڭله‌سه,1
yağıñ,3,یاغېڭ,1
yégitler,3,ییگیتلر,1
töker,3,تؤکر,1
yağ,3,یاغ,1
ederme,3,ائدرمه,1
yansa,3,یانسا,1
açınğu,3,آچېنغو,1
sözlerin,3,سؤزلرین,1
alğuçı,3,آلغوچې,1
yarut,3,یاروت,1
tutumaz,3,توتوماز,1
kep,3,کپ,1
barış,3,بارېش,1
egrilik,3,اگریلیک,1
azak,3,آزاق,1
kesilse,3,کسیلسه,1
kirgü,3,کیرگۆ,1
liv,3,لیو,0
kuşçı,3,قوشچې,1
yaçı,3,یاچې,1
yarasa,3,یاراسا,1
ayıtsa,3,آیېتسا,1
siziklig,3,سیزیکلیگ,1
awçı,3,آوچې,1
kowı,3,قۏوې,1
tilve,3,تیلوه,1
yüdgü,3,یۆدگۆ,1
barğa,3,بارغا,1
kizlegü,3,کیزله‌گۆ,1
ayma,3,آیما,1
salın,3,سالېن,1
hat,3,خطا,1
börike,3,بؤریکه,1
neñe,3,نڭه,1
firişte,3,فرشته,1
yumşadı,3,یومشادې,1
saranlık,3,سارانلېق,1
yığar,3,یېغار,1
ayak,3,آیاق,1
içgüde,3,ایچگۆده,1
yadığlığ,3,یادېغلېغ,1
aşta,3,آشتا,1
kiçki,3,کیچکی,1
oğrısı,3,اۏغرېسې,1
cefâlığ,3,جفالېغ,1
idiş,3,ایدیش,1
yémiş,3,ییمیش,1
asğıña,3,آسغېڭا,1
sakalsız,3,ساقالسېز,1
munın,3,مونېن,1
açmış,3,آچمېش,1
özümde,3,اؤزۆمده,1
yençer,3,یئنچر,1
kullar,3,قوللار,1
todurğu,3,تۏدورغو,1
bérür-men,3,بیرۆر من,1
tügülmiş,3,تۆگۆلمیش,1
kılıçlığ,3,قېلېچلېغ,1
yölekim,3,یؤله‌کیم,1
küwençim,3,کۆوه‌نچیم,1
çawıkar,3,چاوېقار,1
sewme,3,سئومه,1
tüzük,3,تۆزۆک,1
dünyâğ,3,دۆنیاغ,1
üküşrek,3,اۆکۆشره‌ک,1
irinç,3,ایرینچ,1
todtı,3,تۏدتې,1
awın,3,آوېن,1
turğay,3,تورغای,1
erejlensü,3,ارژلنسۆ,1
kadaşlığ,3,قاداشلېغ,1
yarlıkasa,3,یارلېقاسا,1
okıyın,3,اۏقېیېن,1
devât,3,دوات,1
barışğu,3,بارېشغو,1
kendte,3,کندته,1
halkta,3,خلقته,1
kazğan,3,قازغان,1
okır-men,3,اۏقېر من,1
sakınma,3,ساقېنما,1
buzma,3,بوزما,1
karardı,3,قاراردې,1
ışın,3,اېشېن,1
özler,3,اؤزلر,1
yöreyin,3,یؤره‌یین,1
kavşur,3,قاوشور,1
tıñlasa,3,تېڭلاسا,1
tamuğ,3,تاموغ,1
açım,3,آچېم,1
yuwka,3,یووقا,1
küdezmeki,3,کۆدزمکی,1
hasmı,3,خصمی,1
tek,3,تئک,1
tegge,3,تگگه,1
oğulsuz,3,اۏغولسوز,1
tirigde,3,تیریگده,1
harâmığ,3,حرامېغ,1
kime,3,کیمه,1
yağılığ,3,یاغېلېغ,1
tepiz,3,تپیز,1
küñ,3,کۆڭ,1
gevher,3,گوهر,1
cân-turur,3,جان تورور,1
buzğay,3,بوزغای,1
tegürdüm,3,تیگۆردۆم,1
kadaşlık,3,قاداشلېق,1
ayıtma,3,آیېتما,1
kéñeşmez,3,کیڭشمز,1
egil,3,اگیل,1
kéñeşgü,3,کیڭشگۆ,1
turmaz,3,تورماز,1
ölürüg,3,اؤلۆرۆگ,1
itmez,3,ایتمز,1
köçügli,3,کؤچۆگلی,1
meñin,3,مڭین,1
berkitür,3,برکیتۆر,1
koyı,3,قۏیې,1
yémek,3,ییمک,1
içmek,3,ایچمک,1
tiriglik-turur,3,تیریگلیک تورور,1
tatığı,3,تاتېغې,1
tatığlığ,3,تاتېغلېغ,1
semiz,3,سمیز,1
todup,3,تۏدوپ,1
kavuk,3,قاووق,1
yür,3,یۆر,1
suklanur,3,سوقلانور,1
tutğalı,3,توتغالې,1
süzülmiş,3,سۆزۆلمیش,1
bulnasa,3,بولناسا,1
tar,3,تار,1
yorığu,3,یۏرېغو,1
todğu,3,تۏدغو,1
aymışlarım,3,آیمېشلارېم,1
erim,3,اریم,1
sözlerim,3,سؤزلریم,1
teñrike,3,تڭریکه,1
tegsü,3,تگسۆ,1
kazâsın,3,قضاسېن,1
yolçıka,3,یۏلچېقا,1
törüsüz,3,تؤرۆسۆز,1
küdezür,3,کۆدزۆر,1
ötnür,3,اؤتنۆر,1
éçi,3,ایچی,1
tusul,3,توسول,1
barsu,3,بارسو,1
kıyın,3,قېیېن,1
ömiş,3,اؤمیش,1
örledi,3,اؤرله‌دی,1
kömür,3,کؤمۆر,1
kızdı,3,قېزدې,1
yüñi,3,یۆڭی,1
attın,3,آتتېن,1
kötürgey,3,کؤتۆرگَی,1
biligi,3,بیلیگی,1
kurka,3,قورقا,1
zamâneˆ,3,زمانه,1
yüzün,3,یۆزۆن,1
yétürgil,3,ییتۆرگیل,1
téseler,3,تیسه‌لر,1
uşak,3,اوشاق,1
kesse,3,کسسه,1
tuşuñ,3,توشوڭ,1
tıda,3,تېدا,1
teñeşi,3,تڭشی,1
bilmek,3,بیلمک,1
ewürgey,3,ائوۆرگَی,1
tegürme,3,تیگۆرمه,1
tepizlik,3,تپیزلیک,1
otunka,3,اۏتونقا,1
suwın,3,سووېن,1
otundın,3,اۏتوندېن,1
karılğıl,3,قارېلغېل,1
uçuzla,3,اوچوزلا,1
kılıksız,3,قېلېقسېز,1
sew,3,سئو,1
‘âlim,3,عالِم,1
irme,3,ایرمه,1
tegsün,3,تیگسۆن,1
tüşi,3,تۆشی,1
sığınsa,3,سېغېنسا,1
yör,3,یؤر,1
arıtğu,3,آرېتغو,1
meñi,3,مڭی,1
kezip,3,کزیپ,1
meñziñi,3,مڭزیڭی,1
bolumaz,3,بۏلوماز,1
yıdır,3,یېدېر,1
seweriñ,3,سئوریڭ,1
bark,3,برق,1
kevel,3,کَوَل,1
işle,3,ایشله,1
teñleyü,3,تڭله‌یۆ,1
isigin,3,ایسیگین,1
taduñ,3,تادوڭ,1
yésü,3,ییسۆ,1
uçuktı,3,اوچوقتې,1
ınçıkın,3,اېنچېقېن,1
bulundı,3,بولوندې,1
yél-turur,3,ییل تورور,1
sığınğu,3,سېغېنغو,1
örüm,3,اؤرۆم,1
saray,3,سارای,1
ajunluk,3,آژونلوق,1
bertti,3,بئرتتی,1
kılurmız,3,قېلورمېز,1
kalğusuz,3,قالغوسوز,1
atlandı,3,آتلاندې,1
za‘ferân,3,زعفران,1
awındı,3,آوېندې,1
imînlik,3,امینلیک,0
tamâm,3,تمام,1
taşın,3,تاشېن,1
idimdin,3,ایدیمدین,1
arıdı,3,آرېدې,1
yâkût,3,یاقوت,1
usanıp,3,اوسانېپ,1
iliñde,3,ایلیڭده,1
bodnuñ,3,بۏدنوڭ,1
yériñ,3,ییریڭ,1
tazı,3,تازې,1
basğıl,3,باسغېل,1
toğ,3,تۏغ,1
mescid,3,مسجد,1
kılmadın,3,قېلمادېن,1
itgey,3,ایتگَی,1
işleriñ,3,ایشلریڭ,1
kalsunı,3,قالسونې,1
açır-men,3,آچېر من,1
orut,3,اۏروت,1
tiledim,3,تیله‌دیم,1
inçrünüp,3,اینچرۆنۆپ,1
yumuşçıka,3,یوموشچېقا,1
kutlur,3,قوتلور,1
tüşnüñ,3,تۆشنۆڭ,1
yörme,3,یؤرمه,1
küçenmiş,3,کۆچنمیش,1
idike,3,ایدیکه,1
rekveˆ,3,رئکوئˆ,0
mü’minığ,3,مؤمنیگ,1
kürettim,3,کۆرَتتیم,1
barayı,3,بارایې,1
kılayı,3,قېلایې,1
tuştum,3,توشتوم,1
bolayı,3,بۏلایې,1
kültür,2,کۆلتۆر,1
ilk,2,ایلک,1
‘sahabeyi,2,صحابه,1
görenler’,2,گؤرنلر,1
her,2,هر,1
eser,2,اثر,1
aynı,2,عینی,1
kesinti,2,کسینتی,1
geçerli,2,گئچرلی,1
oldu.,2,اۏلدو.,1
da,2,دا,1
büyük,2,بۆیۆک,1
başladı.,2,باشلادې.,1
olan,2,اۏلان,1
edebiyat,2,ادبیات,1
ile,2,ایله,1
birçok,2,بیرچۏق,1
el,2,ائل,1
düzeltmeler,2,دۆزلتمه‌لر,1
yazılmalıdır.,2,یازېلمالېدېر.,1
elektronik,2,الکترونیک,1
ayrı,2,آیرې,1
bi-smi’llâhi’r-rahmâni’r-rahîm,2,بسم الله الرحمن الرحیم,1
hamd,2,حمد,1
minnet,2,منّت,1
yaratğan,2,یاراتغان,1
mâ,2,ما,1
muhammed-i,2,محمّدِ,1
mustafâ,2,مصطفی,1
ağırlığ,2,آغېرلېغ,1
miş,2,میش,1
‘âlimleri,2,عالملری,1
hakîm-,2,حاکم-,1
leri,2,لری,1
tilinçe,2,تیلینچه,1
tasnîf,2,تصنیف,1
kabûl,2,قبول,1
edebü’l-mülûk,2,ادب الملوک,1
îrânlığlar,2,ایرانلېغلار,1
kâşğar,2,قاشغار,1
üskiñe,2,اۆسکیڭه,1
melîk,2,مَلِک,1
törtünçi,2,تؤرتۆنچی,1
‘adilka,2,عدلیکه,1
kanâ‘atka,2,قناعتکه,1
kemâl,2,کمال,1
yétürür,2,ییتۆرۆر,1
éşleriñe,2,ایشلریڭه,1
bezenmiş,2,بزنمیش,1
tüzi,2,تۆزی,1
kizlemiş,2,کیزله‌میش,1
adınlarka,2,آدېنلارقا,1
asığlığ-turur,2,آسېغلېغ تورور,1
türkler,2,تۆرکلر,1
ukumaz,2,اوقوماز,1
hakîmi,2,حکیمی,0
yakşısı,2,یاقشېسې,1
dôstuñ,2,دۏستوڭ,1
élniñ,2,ایلنیڭ,1
yarlıkasu,2,یارلېقاسو,1
‘aceb,2,عجب,1
meliklerke,2,مَلِکلرکه,1
mülkni,2,مۆلکنی,1
melikler,2,مَلِکلر,1
şartı,2,شرطی,1
yâ,2,یا,1
munuñ,2,مونوڭ,1
melikniñ,2,مَلِکنیڭ,1
melik,2,مَلِک,1
çerigin,2,چئریگین,1
adınlar,2,آدېنلار,1
tutğunı,2,توتغونې,1
kutsuz,2,قوتسوز,1
akıtğu,2,آقېتغو,1
tâkati,2,طاقتی,1
râhati,2,راحتی,1
élindin,2,ایلیندین,1
okımış,2,اۏقېمېش,1
atamış,2,آتامېش,1
yériñe,2,ییریڭه,1
kitâblar,2,کتابلار,1
kıymeti,2,قیمتی,1
yarlıka,2,یارلېقا,1
likâ,2,لقاء,1
faslın,2,فصلین,1
ükekni,2,اۆککنی,1
ağırlıkı,2,آغېرلېقې,1
artakı,2,آرتاقې,1
asığların,2,آسېغلارېن,1
ötlemişin,2,اؤتله‌میشین,1
hakkı,2,حقّی,1
okımışın,2,اۏقېمېشېن,1
haber,2,خبر,1
tirilgüsin,2,تیریلگۆسین,1
katılğusın,2,قاتېلغوسېن,1
‘alevîler,2,علویلر,1
otaçılar,2,اۏتاچېلار,1
mu‘azzimler,2,معظملر,1
şâ‘irler,2,شاعرلر,1
tarığçılar,2,تارېغچېلار,1
asrakılarığ,2,آسراقېلارېغ,1
tutğusın,2,توتغوسېن,1
beyânı,2,بیانې,1
kılınur,2,قېلېنور,1
yérip,2,ییریپ,1
aytıp,2,آیتېپ,1
okığalı,2,اۏقېغالې,1
oğramışın,2,اۏغرامېشېن,1
kılmakın,2,قېلماقېن,1
ta‘bîr,2,تعبیر,1
artakın,2,آرتاقېن,1
dôstlar,2,دۏستلار,1
i,2,ای,1
fenâ,2,فنا,1
éşi,2,ایشی,1
birlikiñ,2,بیرلیکیڭ,1
yetti,2,یئتتی,1
seçü,2,سئچۆ,1
barıñ,2,بارېڭ,1
erselerig,2,ارسه‌لریگ,1
meñzegi,2,مڭزه‌گی,1
yatmaz,2,یاتماز,1
udımaz,2,اودېماز,1
soldın,2,سۏلدېن,1
oñun,2,اۏڭون,1
anıñsız,2,آنېڭسېز,1
kötki,2,کؤتکی,1
yaruttuñ,2,یاروتتوڭ,1
kündüzün,2,کۆندۆزۆن,1
içe,2,ایچه,1
serâka,2,سراقا,1
amrul,2,آمرول,1
kançasız,2,قانچاسېز,1
suyurkap,2,سویورقاپ,1
ii,2,ایی,1
anasın,2,آناسېن,1
ümmet,2,امّت,1
yémedi,2,ییمه‌دی,1
anada,2,آنادا,1
halkı,2,خلقی,1
badım,2,بادېم,1
yolıña,2,یۏلېڭا,1
iii,2,اییی,1
awıñu,2,آوېڭو,1
bütügli,2,بۆتۆگلی,1
cânını,2,جانېنې,1
dînka,2,دینقا,1
eşük,2,ائشۆک,1
kızın,2,قېزېن,1
meñesi,2,مڭه‌سی,1
yüdti,2,یۆدتی,1
tüzülse,2,تۆزۆلسه,1
yéli,2,ییلی,1
uştmah,2,اوشتماه,1
kurımış,2,قورېمېش,1
tonandı,2,تۏناندې,1
bezendi,2,بزندی,1
kedip,2,کیدیپ,1
yıd,2,یېد,1
yıdın,2,یېدېن,1
burdı,2,بوردې,1
ördek,2,اؤردک,1
turna,2,تورنا,1
yélgürer,2,ییلگۆرر,1
ağzı,2,آغزې,1
çéçeklikte,2,چیچکلیکته,1
‘ibrî,2,عبری,0
muyğak,2,مویغاق,1
keze,2,کزه,1
katğurar,2,قاتغورار,1
as,2,آس,1
bulıt,2,بولېت,1
tarttı,2,تارتتې,1
kında,2,قېندا,1
taht,2,تخت,1
sewinçke,2,سئوینچکه,1
tuşup,2,توشوپ,1
kapuğda-turur,2,قاپوغدا تورور,1
egdi,2,ایگدی,1
sûretin,2,صورتین,1
körsü,2,کؤرسۆ,1
kalmasunı,2,قالماسونې,1
kéçki,2,کیچکی,1
tañukı,2,تاڭوقې,1
kotur,2,قۏتور,1
yazılsu,2,یازېلسو,1
küjek,2,کۆژک,1
aşasu,2,آشاسو,1
yaşasunı,2,یاشاسونې,1
yaşarmış,2,یاشارمېش,1
kurır,2,قورېر,1
törtinç,2,تؤرتینچ,1
bakışsa,2,باقېشسا,1
béşinçi,2,بیشینچی,1
ewlig,2,ائولیگ,1
ülgü,2,اۆلگۆ,1
körüşmez,2,کؤرۆشمز,1
yaraşturdı,2,یاراشتوردې,1
ukuğ,2,اوقوغ,1
biligni,2,بیلیگنی,1
ota,2,اۏتا,1
burunduk,2,بوروندوق,1
yaruttaçı,2,یاروتتاچې,1
erni,2,ارنی,1
özüñe,2,اؤزۆڭه,1
kesmesüni,2,کسمه‌سۆنی,1
sanur,2,سانور,1
yoklatur,2,یۏقلاتور,1
kısurğıl,2,قېسورغېل,1
ögdilür,2,اؤگدیلۆر,1
karağuka,2,قاراغوقا,1
karağu-turur,2,قاراغو تورور,1
ölgüsüz,2,اؤلگۆسۆز,1
yördüküm,2,یؤردۆکۆم,1
oğluma,2,اۏغلوما,1
kazğanur,2,قازغانور,1
kaşıñ,2,قاشېڭ,1
sözlegey,2,سؤزله‌گَی,1
yinik,2,یینیک,1
yalñluk,2,یالڭلوق,1
yañılmış,2,یاڭېلمېش,1
adrukı,2,آدروقې,1
sözledeçi,2,سؤزله‌ده‌چی,1
tüpsüz,2,تۆپسۆز,1
katındakı,2,قاتېنداقې,1
bulğakı,2,بولغاقې,1
kılıçka,2,قېلېچقا,1
bolmak,2,بۏلماق,1
töşeñü,2,تؤشڭۆ,1
söküşmü,2,سؤکۆشمۆ,1
sınadım,2,سېنادېم,1
bizde,2,بیزده,1
yégleri,2,ییگلری,1
ötkünür,2,اؤتکۆنۆر,1
üçünçte,2,اۆچۆنچته,1
kaça,2,قاچا,1
koprur,2,قۏپرور,1
sözlenür,2,سؤزله‌نۆر,1
beglerinde,2,بگلرینده,1
tejikler,2,تژیکلر,1
efrasiyâb,2,افراسیاب,1
tügünler,2,تۆگۆنلر,1
kulan,2,قولان,1
ukuşuğ,2,اوقوشوغ,1
munar,2,مونار,1
tınar,2,تېنار,1
kimiñde,2,کیمیڭده,1
azlanma,2,آزلانما,1
törtte,2,تؤرتته,1
yüksek,2,یۆکسک,1
töri,2,تؤری,1
bolğusuz,2,بۏلغوسوز,1
tevlig,2,تئولیگ,1
kişike,2,کیشیکه,1
buşma,2,بوشما,1
örüglük,2,اؤرۆگلۆک,1
bütürse,2,بۆتۆرسه,1
sorup,2,سۏروپ,1
yitig,2,ییتیگ,1
buşılık,2,بوشېلېق,1
birtem,2,بیرتم,1
ewinde,2,ائوینده,1
yıllasa,2,یېللاسا,1
isizniñ,2,ایسیزنیڭ,1
urdum,2,اوردوم,1
kutadmış,2,قوتادمېش,1
sénde,2,سینده,1
kırkta,2,قېرقتا,1
tüketse,2,تۆکتسه,1
yayı,2,یایې,1
otuz,2,اۏتوز,1
aşım,2,آشېم,1
yarumaz,2,یاروماز,1
odunğıl,2,اۏدونغېل,1
tilimni,2,تیلیمنی,1
habîb,2,حبیب,1
yetteçi,2,یئتته‌چی,1
ayın,2,آیېن,1
açar-men,2,آچار من,1
muñum,2,موڭوم,1
îmân,2,ایمان,1
şahâdet,2,شهادت,1
tınım,2,تېنېم,1
rahmetin,2,رحمتین,1
yapçur,2,یاپچور,1
kesilmez,2,کسیلمز,1
kadri,2,قدری,1
tınsa,2,تېنسا,1
börk,2,بؤرک,1
kedür,2,کیدۆر,1
yaşıña,2,یاشېڭا,1
saklap,2,ساقلاپ,1
saklıkı,2,ساقلېقې,1
sığnu,2,سېغنو,1
éşik,2,ایشیک,1
tamar,2,تامار,1
yorır-men,2,یۏرېر من,1
erdemlerim,2,اردملریم,1
yañlur,2,یاڭلور,1
étse,2,ایتسه,1
yorıyu,2,یۏرېیو,1
muñadtı,2,موڭادتې,1
sökme,2,سؤکمه,1
otağ,2,اۏتاغ,1
kelsüni,2,کلسۆنی,1
bilsü,2,بیلسۆ,1
yıraktın,2,یېراقتېن,1
ögdini,2,اؤگدینی,1
sewitse,2,سئویتسه,1
öktem,2,اؤکتم,1
tetrüsi,2,تئترۆسی,1
tutsunı,2,توتسونې,1
yüdgüsi,2,یۆدگۆسی,1
devleti,2,دَولتی,1
badıñ,2,بادېڭ,1
iwse,2,ایوسه,1
